Question,Position,Average Price,Current Price,Realized PnL,Total Invested,Unrealized PnL,Overall PnL,Overall PnL (%)
Rams vs. Seahawks (2026-01-25 UTC) - No 🔴,0,0.58,0.9995,42,58,0,42,0.7241379310344827
"Bitcoin Up or Down - February 9, 2:00PM-2:15PM ET - No 🔴",0,0.4,0.515,-1199.959987,1199.959987,0,-1199.959987,-1
"Bitcoin Up or Down - February 9, 2:15PM-2:30PM ET - Yes 🟢",0,0.49,0.895,1019.970592,979.971746,0,1019.970592,1.0408163257392524
"Bitcoin Up or Down - February 9, 1:45PM-2:00PM ET - Yes 🟢",0,0.51,0.125,-1274.973558,1274.973558,0,-1274.973558,-1
"Bitcoin Up or Down - February 9, 1:45PM-2:00PM ET - No 🔴",0,0.4,0.875,1499.945085,999.96339,0,1499.945085,1.5
Will Mike Vrabel win NFL Coach of the Year? - Yes 🟢,0,0.77,0.9995,0.6279,2.1021,0,0.6279,0.2987012987012987
"Bitcoin Up or Down - January 26, 1:15PM-1:30PM ET - Yes 🟢",0,0.619998,0.575,228.0012,371.9988,0,228.0012,0.6129084287368669
Will Hellas Verona FC win on 2026-02-06? - Yes 🟢,0,0.46,0.0005,8,92,0,8,0.08695652173913043
Will FC Internazionale Milano win on 2026-01-28? - No 🔴,0,0.59,0.0005,-59,59,0,-59,-1
Tianjin Pioneers vs. Beijing Ducks (2026-01-28 UTC) - No 🔴,0,0.71,0.0005,-7.344826,7.344826,0,-7.344826,-1
LoL: Ninjas in Pyjamas vs Team WE (BO3) - LPL Group Perseverance (2026-01-25 UTC) - Yes 🟢,0,0.6,0.0005,-60,60,0,-60,-1
LoL: Ninjas in Pyjamas vs Team WE (BO3) - LPL Group Perseverance (2026-01-25 UTC) - No 🔴,0,0.35,0.9995,65,35,0,65,1.8571428571428572
"Bitcoin Up or Down - January 27, 12:45PM-1:00PM ET - Yes 🟢",0,0.5,0.97,95.98,95.98,0,95.98,1
"Bitcoin Up or Down - February 5, 9:15AM-9:30AM ET - Yes 🟢",0,0.47,0.995,529.985694,469.987314,0,529.985694,1.1276595733815913
Will NUEVAYOL be played first at the Super Bowl halftime show? - Yes 🟢,0,0.091224,0.0005,-18.246624,18.246624,0,-18.246624,-1
"Bitcoin Up or Down - February 5, 3:30PM-3:45PM ET - No 🔴",0,0.45,0.77,1099.990498,899.992226,0,1099.990498,1.2222222217283907
Thunder vs. Bucks (2026-01-22 UTC) - No 🔴,0,0.199017,0.0005,-59.649375,59.649375,0,-59.649375,-1
"Bitcoin Up or Down - February 5, 3:30PM-3:45PM ET - Yes 🟢",0,0.5,0.23,-1000,1000,0,-1000,-1
Patriots vs. Broncos (2026-01-25 UTC) - No 🔴,0,0.31,0.0005,-31,31,0,-31,-1
"Bitcoin Up or Down - February 5, 3:45PM-4:00PM ET - Yes 🟢",0,0.49,0.555,1019.990896,979.991254,0,1019.990896,1.04081632548937
Will Manchester City FC win on 2026-01-24? - Yes 🟢,0,0.75,0.9995,25,75,0,25,0.33333333333333326
Will FC Bayern München win on 2026-01-24? - Yes 🟢,0,0.87,0.0005,-174,174,0,-174,-1
"Bitcoin Up or Down - January 24, 9:45AM-10:00AM ET - No 🔴",0,0.45,0.825,55,45,0,55,1.2222222222222223
US forces enter Iran by January 31? - No 🔴,0,0.93,0.9995,7,93,0,7,0.07526881720430108
"Bitcoin Up or Down - February 9, 1:30PM-1:45PM ET - Yes 🟢",0,0.45843,0.735,1083.042517,916.777483,0,1083.042517,1.1813581126097532
"Bitcoin Up or Down - February 9, 9:45AM-10:00AM ET - Yes 🟢",0,0.49,0.635,1019.978394,979.979242,0,1019.978394,1.0408163257809087
"Bitcoin Up or Down - February 9, 12:30PM-12:45PM ET - No 🔴",0,0.4,0.015,-799.946115,799.946116,0,-799.946115,-0.9999999987499159
"Bitcoin Up or Down - February 9, 9:30AM-9:45AM ET - Yes 🟢",0,0.5,0.965,1000,1000,0,1000,1
"Bitcoin Up or Down - February 9, 12:45PM-1:00PM ET - Yes 🟢",0,0.49,0.235,-979.98837,979.988371,0,-979.98837,-0.9999999989795796
"Bitcoin Up or Down - February 9, 9:15AM-9:30AM ET - Yes 🟢",0,0.53,0.995,939.998899,1059.998759,0,939.998899,0.88679245236739
Lakers vs. Mavericks (2026-01-25 UTC) - No 🔴,0,0.48,0.0005,-48,48,0,-48,-1
"Bitcoin Up or Down - February 5, 7:30AM-7:45AM ET - Yes 🟢",0,0.42,0.005,-419.995218,419.995219,0,-419.995218,-0.9999999976190205
"Bitcoin Up or Down - February 9, 8:45AM-9:00AM ET - No 🔴",0,0.45,0.885,1100,900,0,1100,1.2222222222222223
Bucks vs. Hawks (2026-01-19 UTC) - Yes 🟢,0,0.429999,0.9995,116.999774,114.34537,0,116.999774,1.0232139176251736
Will FC Porto win on 2026-01-22? - Yes 🟢,0,0.5,0.0005,-50,50,0,-50,-1
"UFC 324: Allen vs. Silva (Featherweight, Main Card) (2026-01-25 UTC) - Yes 🟢",0,0.26,0.0005,-1.194593,1.194594,0,-1.194593,-0.999999162895511
Will BSC Young Boys vs. Olympique Lyonnais end in a draw? (2026-01-22 UTC) - No 🔴,0,0.68,0.9995,13,68,0,13,0.19117647058823528
Will Powell say Sorry during January press conference? - Yes 🟢,0,0.75,0.9995,7.5,22.5,0,7.5,0.33333333333333326
"UFC 324: Fugitt vs. Miller (Welterweight, Early Prelims) (2026-01-24 UTC) - Yes 🟢",0,0.288369,0.0005,-57.537144,57.537145,0,-57.537144,-0.9999999826199231
"Bitcoin Up or Down - February 9, 12:30PM-12:45PM ET - Yes 🟢",0,0.48,0.985,1039.958388,959.961589,0,1039.958388,1.0833333332465243
"Bitcoin Up or Down - February 9, 10:30AM-10:45AM ET - No 🔴",0,0.4,0.105,-799.991997,799.991998,0,-799.991997,-0.9999999987499875
"Bitcoin Up or Down - February 5, 3:15PM-3:30PM ET - Yes 🟢",0,0.51,0.0015,-1019.965954,1019.965955,0,-1019.965954,-0.999999999019575
Will CA Vélez Sarsfield vs. CA Talleres end in a draw? (2026-01-27 UTC) - Yes 🟢,0,0.68,0.0005,-204,204,0,-204,-1
"Bitcoin Up or Down - February 5, 2:00PM-2:15PM ET - Yes 🟢",0,0.407252,0.67,-1628.974389,1628.974389,0,-1628.974389,-1
Will Paris Saint-Germain FC win on 2026-01-23? - Yes 🟢,0,0.74,0.9995,78,222,0,78,0.35135135135135137
"Bitcoin Up or Down - February 5, 4:00PM-4:15PM ET - No 🔴",0,0.45,0.625,1099.994999,899.995909,0,1099.994999,1.2222222212345635
"Bitcoin Up or Down - January 26, 4:45PM-5:00PM ET - Yes 🟢",0,0.47,0.355,-234.99414,234.994141,0,-234.99414,-0.9999999957445747
"Bitcoin Up or Down - February 9, 8:00AM-8:15AM ET - Yes 🟢",0,0.51,0.835,979.880964,1019.876106,0,979.880964,0.9607843131487188
"Bitcoin Up or Down - February 9, 7:30AM-7:45AM ET - Yes 🟢",0,0.49,0.815,1019.993297,979.99356,0,1019.993297,1.0408163263848387
"Bitcoin Up or Down - February 9, 8:15AM-8:30AM ET - No 🔴",0,0.44,0.865,-209.575765,209.575765,0,-209.575765,-1
"Bitcoin Up or Down - January 26, 1:15PM-1:30PM ET - No 🔴",0,0.329998,0.425,-197.997363,197.997363,0,-197.997363,-1
"Bitcoin Up or Down - February 5, 7:30AM-7:45AM ET - No 🔴",0,0.5,0.995,499.9977,499.9977,0,499.9977,1
"Bitcoin Up or Down - February 5, 11:30AM-11:45AM ET - No 🔴",0,0.65,0.935,349.992998,649.986997,0,349.992998,0.5384615378698107
AEK vs. Alba Berlin (2026-01-28 UTC) - No 🔴,0,0.41,0.0005,-41,41,0,-41,-1
"Bitcoin Up or Down - February 9, 7:45AM-8:00AM ET - No 🔴",0,0.45,0.895,1099.988496,899.990588,0,1099.988496,1.2222222217283898
"Bitcoin Up or Down - January 26, 1:45PM-2:00PM ET - No 🔴",0,0.5,0.005,-150,150,0,-150,-1
Lipscomb Bisons vs. Stetson Hatters (W) (2026-01-22 UTC) - No 🔴,0,0.71,0.9995,29,71,0,29,0.4084507042253522
Will Mike Thurmond win the 2026 Georgia Governor Democratic primary election? - Yes 🟢,0,0.093782,0.055,0.179941,9.422278,0,0.179941,0.019097398739455575
Dota 2: AVULUS vs Rune Eaters (BO3) - PGL Wallachia: Eastern Europe Closed Qualifier Playoffs (2026-01-26 UTC) - No 🔴,0,0.79,0.9995,31.5,118.5,0,31.5,0.26582278481012656
"Bitcoin Up or Down - February 9, 1:15PM-1:30PM ET - Yes 🟢",0,0.49,0.005,-980,980,0,-980,-1
Kings vs. Sabres (2026-01-30 UTC) - No 🔴,0,0.51,0.9995,2.64,67.32,0,2.64,0.03921568627450981
Will CS Independiente Rivadavia win on 2026-01-27? - No 🔴,0,0.75,0.0005,-75,75,0,-75,-1
"Bitcoin Up or Down - February 5, 4:00PM-4:15PM ET - Yes 🟢",0,0.5,0.375,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 6, 6:45AM-7:00AM ET - No 🔴",0,0.4,0.005,-799.986129,799.986129,0,-799.986129,-1
"Bitcoin Up or Down - February 6, 7:15AM-7:30AM ET - Yes 🟢",0,0.4,0.675,-799.986663,799.986663,0,-799.986663,-1
Will Panathinaikós AO win on 2026-01-29? - Yes 🟢,0,0.1,0.0005,-10,10,0,-10,-1
"Bitcoin Up or Down - February 6, 7:30AM-7:45AM ET - No 🔴",0,0.86,0.865,1399.982395,8599.891855,0,1399.982395,0.16279069767441862
"Bitcoin Up or Down - February 9, 7:45AM-8:00AM ET - Yes 🟢",0,0.49,0.105,-979.940992,979.940992,0,-979.940992,-1
Will Gaziantep FK vs. Konyaspor end in a draw? (2026-01-25 UTC) - No 🔴,0,0.65,0.0005,13,65,0,13,0.2
International T20 Series: India vs New Zealand (Game 1) (2026-01-21 UTC) - Yes 🟢,0,0.72,0.9995,28,72,0,28,0.38888888888888895
Dota 2: Team Stariy_Bog vs Team NS (BO3) - Winline Star Series Group A (2026-01-25 UTC) - No 🔴,0,0.82,0.9995,0.9,4.1,0,0.9,0.21951219512195125
Honor of Kings: AG Super Play vs Qing Jiu Club (BO5) - King Pro League Stage 1 Group 1 (2026-01-25 UTC) - Yes 🟢,0,0.75,0.0005,-15,15,0,-15,-1
International T20 Series: India vs New Zealand (Game 4) (2026-01-28 UTC) - Yes 🟢,0,0.76,0.0005,-38,38,0,-38,-1
Joventut vs. Unicaja (2026-01-28 UTC) - Yes 🟢,0,0.47,0.9995,2,47,0,2,0.0425531914893617
Counter-Strike: MANA eSports vs MOUZ NXT (BO3) - European Pro League Series 4 Group D (2026-01-25 UTC) - Yes 🟢,0,0.38,0.0005,-38,38,0,-38,-1
"Bitcoin Up or Down - February 9, 2:45PM-3:00PM ET - No 🔴",0,0.4,0.205,-799.994665,799.994666,0,-799.994665,-0.9999999987499916
Lakers vs. Mavericks (2026-01-25 UTC) - Yes 🟢,0,0.48,0.9995,52,48,0,52,1.0833333333333333
LG Sakers vs. Wonju DB Promy (2026-01-28 UTC) - Yes 🟢,0,0.68,0.0005,-20.4,20.4,0,-20.4,-1
"Bitcoin Up or Down - February 9, 3:00PM-3:15PM ET - Yes 🟢",0,0.47,0.665,1059.996096,939.996538,0,1059.996096,1.1276595744228157
Sydney Kings vs. Illawarra Hawks (2026-01-29 UTC) - Yes 🟢,0,0.73,0.9995,5.4,14.6,0,5.4,0.3698630136986301
Will FC Bayern München win on 2026-01-28? - Yes 🟢,0,0.63,0.9995,111,189,0,111,0.5873015873015873
Will Granada CF vs. SD Eibar end in a draw? (2026-01-19 UTC) - No 🔴,0,0.57,0.0005,-57,57,0,-57,-1
Patriots vs. Broncos (2026-01-25 UTC) - Yes 🟢,0,0.68,0.9995,32,68,0,32,0.4705882352941176
Will SS Lazio win on 2026-01-30? - Yes 🟢,0,0.5,0.9995,100,100,0,100,1
"Bitcoin Up or Down - February 5, 2:00PM-2:15PM ET - No 🔴",0,0.549989,0.33,1800.037249,2199.94775,0,1800.037249,0.8182181822272825
"Bitcoin Up or Down - February 5, 10:30AM-10:45AM ET - No 🔴",0,0.45,0.065,-449.938205,449.938206,0,-449.938205,-0.9999999977774726
"Bitcoin Up or Down - February 5, 1:15PM-1:30PM ET - Yes 🟢",0,0.380869,0.015,-2043.989346,2043.989346,0,-2043.989346,-1
"Bitcoin Up or Down - February 5, 12:00PM-12:15PM ET - Yes 🟢",0,0.37,0.015,-369.997179,369.99718,0,-369.997179,-0.9999999972972767
"Bitcoin Up or Down - February 9, 2:30PM-2:45PM ET - No 🔴",0,0.4,0.055,-800,800,0,-800,-1
Guangdong Southern Tigers vs. Jilin Northeast Tigers (2026-01-28 UTC) - Yes 🟢,0,0.91,0.9995,0.999,10.101,0,0.999,0.09890109890109891
LoL: KT Rolster vs OKSavingsBank BRION (BO3) - LCK Cup Group Stage (2026-01-25 UTC) - Yes 🟢,0,0.53,0.9995,47,53,0,47,0.8867924528301887
LoL: KT Rolster vs OKSavingsBank BRION (BO3) - LCK Cup Group Stage (2026-01-25 UTC) - No 🔴,0,0.39,0.0005,-39,39,0,-39,-1
"Bitcoin Up or Down - February 5, 2:15PM-2:30PM ET - Yes 🟢",0,0.44,0.0005,-879.966988,879.966989,0,-879.966988,-0.9999999988635938
Miami vs. Indiana (2026-01-20 UTC) - Yes 🟢,0,0.25,0.0005,-50,50,0,-50,-1
"Bitcoin Up or Down - February 5, 2:30PM-2:45PM ET - Yes 🟢",0,0.45,0.835,-899.897045,899.897045,0,-899.897045,-1
Will RCD Espanyol de Barcelona win on 2026-01-30? - Yes 🟢,0,0.48,0.0005,-105.9264,105.9264,0,-105.9264,-1
"Bitcoin Up or Down - February 12, 4:30PM-4:45PM ET - Yes 🟢",0,0.51,0.9995,979.967654,1019.966334,0,979.967654,0.9607843134948023
"Bitcoin Up or Down - February 12, 4:40PM-4:45PM ET - Yes 🟢",0,0.474103,0.835,1051.794,948.206,0,1051.794,1.1092463030185424
"Bitcoin Up or Down - February 5, 11:00AM-11:15AM ET - Yes 🟢",0,0.48,0.105,-479.980794,479.980795,0,-479.980794,-0.9999999979165834
"Bitcoin Up or Down - February 5, 8:15AM-8:30AM ET - No 🔴",0,0.45,0.635,549.980995,449.984451,0,549.980995,1.2222222207406896
"Bitcoin Up or Down - February 5, 11:15AM-11:30AM ET - No 🔴",0,0.4,0.006,-399.99333,399.993331,0,-399.99333,-0.9999999974999583
Will Al Qadisiyah Saudi Club vs. Al Ittihad Saudi Club end in a draw? (2026-01-22 UTC) - No 🔴,0,0.68,0.9995,11.9988,67.9932,0,11.9988,0.1764705882352941
"Bitcoin Up or Down - February 13, 9:30AM-9:35AM ET - Yes 🟢",0,0.49,0.31,-432.333143,432.333144,0,-432.333143,-0.9999999976869689
"Bitcoin Up or Down - February 13, 9:30AM-9:35AM ET - Yes 🟢",0,0.4,0.69,599.995999,399.997333,0,599.995999,1.4999999987499912
"Bitcoin Up or Down - February 13, 9:35AM-9:40AM ET - Yes 🟢",0,0.465771,0.16,-465.771,465.771,0,-465.771,-1
"Bitcoin Up or Down - February 13, 9:35AM-9:40AM ET - Yes 🟢",0,0.4,0.84,599.997999,399.998666,0,599.997999,1.5
"Bitcoin Up or Down - February 13, 9:45AM-9:50AM ET - Yes 🟢",0,0.218,0.005,-21.8,21.8,0,-21.8,-1
Will Jacob Chiara win the 2026 Ohio Governor Democratic primary election? - Yes 🟢,0,0.13,0.021,-9,13,0,-9,-0.6923076923076923
"Bitcoin Up or Down - February 5, 9:00AM-9:15AM ET - No 🔴",0,0.4,0.025,-399.997332,399.997332,0,-399.997332,-1
"Bitcoin Up or Down - February 12, 3:50PM-3:55PM ET - Yes 🟢",0,0.4,0.8,599.959988,399.973326,0,599.959988,1.4999999974998333
"Bitcoin Up or Down - February 11, 3:00PM-3:15PM ET - No 🔴",0,0.374989,0.515,-1499.901947,1499.901948,0,-1499.901947,-0.99999999933329
"Bitcoin Up or Down - February 11, 3:30PM-3:45PM ET - No 🔴",0,0.4,0.045,-799.963992,799.963992,0,-799.963992,-1
"Bitcoin Up or Down - February 11, 4:00PM-4:15PM ET - Yes 🟢",0,0.5,0.995,1000,1000,0,1000,1
"Bitcoin Up or Down - February 11, 4:30PM-4:45PM ET - Yes 🟢",0,0.49,0.675,-979.99087,979.990871,0,-979.99087,-0.9999999989795824
"Bitcoin Up or Down - February 11, 5:00PM-5:15PM ET - Yes 🟢",0,0.49,0.525,-979.977701,979.977702,0,-979.977701,-0.9999999989795686
"Bitcoin Up or Down - February 11, 5:30PM-5:45PM ET - Yes 🟢",0,0.517775,0.195,964.579396,1035.688936,0,964.579396,0.9313408326300784
Will LA MUDANZA be played first at the Super Bowl halftime show? - Yes 🟢,0,0.1,0.0005,-20,20,0,-20,-1
"Bitcoin Up or Down - February 13, 9:25AM-9:30AM ET - Yes 🟢",0,0.4,0.035,-399.954723,399.954724,0,-399.954723,-0.999999997499717
"Bitcoin Up or Down - February 11, 5:45PM-6:00PM ET - Yes 🟢",0,0.5,0.005,-999.9999,999.9999,0,-999.9999,-1
"Bitcoin Up or Down - February 11, 5:45PM-6:00PM ET - No 🔴",0,0.4,0.995,1199.993998,799.995999,0,1199.993998,1.4999999993749968
"Bitcoin Up or Down - February 11, 6:00PM-6:15PM ET - Yes 🟢",0,0.49,0.695,-979.975876,979.975876,0,-979.975876,-1
"Bitcoin Up or Down - February 11, 6:00PM-6:15PM ET - Yes 🟢",0,0.4,0.305,1199.96329,799.975527,0,1199.96329,1.4999999993749809
Will Fenerbahçe SK win on 2026-01-18? - No 🔴,0,0.35,0.0005,-66,105,0,-66,-0.6285714285714286
Will PAOK vs. Real Betis Balompié end in a draw? (2026-01-22 UTC) - No 🔴,0,0.65,0.9995,14,65,0,14,0.2153846153846154
"Bitcoin Up or Down - February 11, 8:30PM-8:45PM ET - Yes 🟢",0,0.5,0.875,1000,1000,0,1000,1
Will Chris Carr win the 2026 Georgia Governor Republican primary election? - No 🔴,0,0.78,0.935,1.5,39,0,1.5,0.038461538461538464
"Bitcoin Up or Down - February 9, 12:00PM-12:15PM ET - Yes 🟢",0,0.5,0.345,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - January 27, 9:45AM-10:00AM ET - No 🔴",0,0.42,0.085,-209.998261,209.998262,0,-209.998261,-0.9999999952380558
"Bitcoin Up or Down - February 5, 9:30AM-9:45AM ET - No 🔴",0,0.4,0.005,-399.994664,399.994665,0,-399.994664,-0.9999999974999667
Will Qarabağ Ağdam FK vs. Eintracht Frankfurt end in a draw? (2026-01-21 UTC) - No 🔴,0,0.72,0.9995,9,72,0,9,0.125
"Bitcoin Up or Down - February 11, 6:45PM-7:00PM ET - Yes 🟢",0,0.49,0.165,1019.969388,979.970589,0,1019.969388,1.0408163259683296
"Bitcoin Up or Down - February 5, 10:15AM-10:30AM ET - Yes 🟢",0,0.55,0.015,-549.915033,549.915033,0,-549.915033,-1
"Bitcoin Up or Down - February 12, 9:30AM-9:35AM ET - Yes 🟢",0,0.4,0.85,59.971994,39.98133,0,59.971994,1.499999974988326
Raptors vs. Lakers (2026-01-19 UTC) - No 🔴,0,0.548999,0.9995,90.200198,109.799798,0,90.200198,0.821496939365954
Will Michael Hummert be the Democratic nominee for Senate in Montana? - Yes 🟢,0,0.35,0.145,-12,14,0,-12,-0.8571428571428571
"Bitcoin Up or Down - February 13, 9:50AM-9:55AM ET - Yes 🟢",0,0.4,0.155,-393.271652,393.271652,0,-393.271652,-1
"Bitcoin Up or Down - February 12, 4:15PM-4:20PM ET - Yes 🟢",0,0.4,0.07,-399.998666,399.998666,0,-399.998666,-1
"Bitcoin Up or Down - February 13, 10:55AM-11:00AM ET - Yes 🟢",0,0.49,0.645,-489.898324,489.898324,0,-489.898324,-1
"Bitcoin Up or Down - February 13, 10:55AM-11:00AM ET - Yes 🟢",0,0.4,0.355,600,400,0,600,1.5
"Bitcoin Up or Down - February 12, 5:15PM-5:20PM ET - Yes 🟢",0,0.399557,0.505,-799.101439,799.10144,0,-799.101439,-0.9999999987485944
Will CA River Plate win on 2026-02-12? - Yes 🟢,0,0.24,0.0005,-24,24,0,-24,-1
Will CD Universidad Católica win on 2026-02-12? - Yes 🟢,0,0.8,0.0005,-40,40,0,-40,-1
Will BAILE INOLVIDABLE be played first at the Super Bowl halftime show? - Yes 🟢,0,0.199055,0.0005,-39.811,39.811,0,-39.811,-1
Lakers vs. Nuggets (2026-01-21 UTC) - No 🔴,0,0.55,0.0005,-110,110,0,-110,-1
Will Ferencvárosi TC vs. Panathinaikós AO end in a draw? (2026-01-22 UTC) - No 🔴,0,0.62,0.0005,16,62,0,16,0.25806451612903225
"Bitcoin Up or Down - February 9, 8:45AM-9:00AM ET - Yes 🟢",0,0.49,0.115,-979.966942,979.966942,0,-979.966942,-1
"Bitcoin Up or Down - February 9, 9:30AM-9:45AM ET - Yes 🟢",0,0.4,0.035,-799.987594,799.987595,0,-799.987594,-0.9999999987499806
Rams vs. Seahawks (2026-01-25 UTC) - Yes 🟢,0,0.41,0.0005,-41,41,0,-41,-1
"Bitcoin Up or Down - February 5, 9:15AM-9:30AM ET - No 🔴",0,0.52,0.005,-519.976591,519.976592,0,-519.976591,-0.9999999980768365
"Bitcoin Up or Down - February 12, 4:10PM-4:15PM ET - Yes 🟢",0,0.4,0.91,599.967991,399.978661,0,599.967991,1.4999999987499333
"Bitcoin Up or Down - February 13, 9:50AM-9:55AM ET - No 🔴",0,0.49,0.845,492.832396,473.505636,0,492.832396,1.0408163251514075
"Bitcoin Up or Down - February 5, 12:45PM-1:00PM ET - Yes 🟢",0,0.49,0.002,-490,490,0,-490,-1
"Bitcoin Up or Down - January 27, 7:15AM-7:30AM ET - Yes 🟢",0,0.53,0.11,-53,53,0,-53,-1
"Bitcoin Up or Down - January 23, 10PM ET - Yes 🟢",0,0.49,0.9995,51,49,0,51,1.0408163265306123
"Bitcoin Up or Down - January 23, 10PM ET - No 🔴",0,0.49,0.0005,-49,49,0,-49,-1
"Bitcoin Up or Down - February 5, 1:30PM-1:45PM ET - Yes 🟢",0,0.52,0.005,-1039.994798,1039.994798,0,-1039.994798,-1
"Bitcoin Up or Down - February 5, 12:00PM-12:15PM ET - No 🔴",0,0.5,0.985,500,500,0,500,1
"Bitcoin Up or Down - February 9, 11:15AM-11:30AM ET - No 🔴",0,0.4,0.055,-799.910641,799.910641,0,-799.910641,-1
"Bitcoin Up or Down - January 27, 1:00PM-1:15PM ET - No 🔴",0,0.367549,0.0005,-171.87816,171.878161,0,-171.87816,-0.9999999941819252
"Bitcoin Up or Down - January 27, 1:00PM-1:15PM ET - Yes 🟢",0,0.5,0.9995,196.1,196.1,0,196.1,1
Will any presidential candidate win outright in the first round of the Portugal election? - No 🔴,0,0.949999,0.9995,15.789789,299.999683,0,15.789789,0.05263268561520447
Will NVIDIA be the largest company in the world by market cap on January 31? - Yes 🟢,0,0.84,0.9995,48,252,0,48,0.19047619047619047
AHL: Laval Rocket vs. Syracuse Crunch (2026-01-31 UTC) - Yes 🟢,0,0.58,0.9995,4.2,5.8,0,4.2,0.7241379310344827
Will Christian McCaffrey be the 2025-2026 NFL Comeback Player of the Year? - Yes 🟢,0,0.91,0.9995,9,91,0,9,0.09890109890109891
"Bitcoin Up or Down - February 11, 6:15PM-6:30PM ET - Yes 🟢",0,0.5,0.0015,-1499.9936,1499.9936,0,-1499.9936,-1
US bank failure by February 28? - No 🔴,0,0.85,0.0005,-424.971657,424.971658,0,-424.971657,-0.9999999976469021
Will SC Braga vs. Nottingham Forest FC end in a draw? (2026-01-22 UTC) - No 🔴,0,0.68,0.9995,8,68,0,8,0.1176470588235294
"Bitcoin Up or Down - February 5, 8:15AM-8:30AM ET - Yes 🟢",0,0.49,0.365,-489.965886,489.965886,0,-489.965886,-1
Miami vs. Indiana (2026-01-20 UTC) - No 🔴,0,0.74,0.9995,52,148,0,52,0.35135135135135137
Will CA Unión win on 2026-01-22? - Yes 🟢,0,0.45,0.0005,-45,45,0,-45,-1
Will FC Utrecht vs. KRC Genk end in a draw? (2026-01-22 UTC) - No 🔴,0,0.7,0.9995,10,70,0,10,0.14285714285714285
Will Club Santos Laguna win on 2026-01-18? - No 🔴,0,0.66,0.9995,33.932,65.868,0,33.932,0.5151515151515152
"Bitcoin Up or Down - February 5, 11:45AM-12:00PM ET - Yes 🟢",0,0.5,0.9995,500,500,0,500,1
"Bitcoin Up or Down - January 24, 9:45AM-10:00AM ET - Yes 🟢",0,0.51,0.175,-50.976786,50.976786,0,-50.976786,-1
"Bitcoin Up or Down - January 24, 10:00AM-10:15AM ET - No 🔴",0,0.47,0.445,-46.995475,46.995476,0,-46.995475,-0.999999978721356
"Bitcoin Up or Down - January 24, 10:00AM-10:15AM ET - Yes 🟢",0,0.51,0.555,49,51,0,49,0.9607843137254902
"Bitcoin Up or Down - February 5, 3:00PM-3:15PM ET - No 🔴",0,0.44,0.145,1119.944389,879.956306,0,1119.944389,1.2727272722107181
"Bitcoin Up or Down - February 5, 9:00AM-9:15AM ET - Yes 🟢",0,0.5,0.975,500,500,0,500,1
Will FC Internazionale Milano win on 2026-01-23? - Yes 🟢,0,0.81,0.9995,3,81,0,3,0.037037037037037035
"Bitcoin Up or Down - February 11, 6:15PM-6:30PM ET - No 🔴",0,0.4,0.9985,1799.958289,1199.972193,0,1799.958289,1.4999999995833235
"Bitcoin Up or Down - February 11, 6:30PM-6:45PM ET - No 🔴",0,0.4,0.165,-1199.977326,1199.977327,0,-1199.977326,-0.9999999991666509
"Bitcoin Up or Down - February 9, 9:45AM-10:00AM ET - Yes 🟢",0,0.42,0.365,-839.9611,839.9611,0,-839.9611,-1
Will Rachida Dati win the Paris mayor election? - No 🔴,0,0.6,0.755,48.579967,241.2,0,48.579967,0.20140948175787732
"Bitcoin Up or Down - February 5, 4:15PM-4:30PM ET - Yes 🟢",0,0.49,0.775,1019.960689,979.962231,0,1019.960689,1.040816326114103
"Bitcoin Up or Down - February 5, 4:15PM-4:30PM ET - No 🔴",0,0.44,0.225,-880,880,0,-880,-1
"Bitcoin Up or Down - February 5, 4:30PM-4:45PM ET - No 🔴",0,0.49,0.785,1019.96899,979.970207,0,1019.96899,1.0408163255518237
"Bitcoin Up or Down - February 5, 4:30PM-4:45PM ET - Yes 🟢",0,0.44,0.215,-879.985223,879.985223,0,-879.985223,-1
"Bitcoin Up or Down - February 5, 3:00PM-3:15PM ET - Yes 🟢",0,0.53,0.855,-1059.985449,1059.98545,0,-1059.985449,-0.999999999056591
"Bitcoin Up or Down - February 9, 1:00PM-1:15PM ET - Yes 🟢",0,0.49,0.515,-979.928792,979.928792,0,-979.928792,-1
"Bitcoin Up or Down - February 5, 3:15PM-3:30PM ET - No 🔴",0,0.45,0.9985,1099.985494,899.988132,0,1099.985494,1.2222222214814717
"Bitcoin Up or Down - February 9, 10:45AM-11:00AM ET - Yes 🟢",0,0.5,0.225,1000,1000,0,1000,1
"Bitcoin Up or Down - February 9, 9:00AM-9:15AM ET - Yes 🟢",0,0.52,0.115,959.948386,1039.944085,0,959.948386,0.9230769229289861
Suns vs. 76ers (2026-01-21 UTC) - No 🔴,0,0.51,0.0005,-102,102,0,-102,-1
"Bitcoin Up or Down - February 9, 9:00AM-9:15AM ET - Yes 🟢",0,0.4,0.885,-799.990663,799.990664,0,-799.990663,-0.9999999987499855
"Bitcoin Up or Down - February 9, 8:30AM-8:45AM ET - Yes 🟢",0,0.5,0.105,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 9, 11:45AM-12:00PM ET - Yes 🟢",0,0.5,0.995,1000,1000,0,1000,1
"Bitcoin Up or Down - February 9, 12:15PM-12:30PM ET - Yes 🟢",0,0.8,0.885,400,1600,0,400,0.25
